,Unnamed: 0,causalrep_trainaccs_10000.0,causalrep_trainaccs_1000.0,causalrep_trainaccs_100.0,causalrep_trainaccs_10.0,causalrep_trainaccs_1.0,causalrep_trainaccs_0.1,causalrep_trainaccs_0.01,causalrep_trainaccs_0.001,causalrep_trainaccs_0.0001,causalrep_trainaccs_1e-05,causalrep_testobsaccs_10000.0,causalrep_testobsaccs_1000.0,causalrep_testobsaccs_100.0,causalrep_testobsaccs_10.0,causalrep_testobsaccs_1.0,causalrep_testobsaccs_0.1,causalrep_testobsaccs_0.01,causalrep_testobsaccs_0.001,causalrep_testobsaccs_0.0001,causalrep_testobsaccs_1e-05,causalrep_testctaccs_10000.0,causalrep_testctaccs_1000.0,causalrep_testctaccs_100.0,causalrep_testctaccs_10.0,causalrep_testctaccs_1.0,causalrep_testctaccs_0.1,causalrep_testctaccs_0.01,causalrep_testctaccs_0.001,causalrep_testctaccs_0.0001,causalrep_testctaccs_1e-05,naive_testct_lintrainacc,naive_testct_lintestacc,naive_testct_ridgetrainaccs_10000.0,naive_testct_ridgetrainaccs_1000.0,naive_testct_ridgetrainaccs_100.0,naive_testct_ridgetrainaccs_10.0,naive_testct_ridgetrainaccs_1.0,naive_testct_ridgetrainaccs_0.1,naive_testct_ridgetrainaccs_0.01,naive_testct_ridgetrainaccs_0.001,naive_testct_ridgetrainaccs_0.0001,naive_testct_ridgetrainaccs_1e-05,naive_testct_ridgetestaccs_10000.0,naive_testct_ridgetestaccs_1000.0,naive_testct_ridgetestaccs_100.0,naive_testct_ridgetestaccs_10.0,naive_testct_ridgetestaccs_1.0,naive_testct_ridgetestaccs_0.1,naive_testct_ridgetestaccs_0.01,naive_testct_ridgetestaccs_0.001,naive_testct_ridgetestaccs_0.0001,naive_testct_ridgetestaccs_1e-05,naive_testobs_lintrainacc,naive_testobs_lintestacc,naive_testobs_ridgetrainaccs_10000.0,naive_testobs_ridgetrainaccs_1000.0,naive_testobs_ridgetrainaccs_100.0,naive_testobs_ridgetrainaccs_10.0,naive_testobs_ridgetrainaccs_1.0,naive_testobs_ridgetrainaccs_0.1,naive_testobs_ridgetrainaccs_0.01,naive_testobs_ridgetrainaccs_0.001,naive_testobs_ridgetrainaccs_0.0001,naive_testobs_ridgetrainaccs_1e-05,naive_testobs_ridgetestaccs_10000.0,naive_testobs_ridgetestaccs_1000.0,naive_testobs_ridgetestaccs_100.0,naive_testobs_ridgetestaccs_10.0,naive_testobs_ridgetestaccs_1.0,naive_testobs_ridgetestaccs_0.1,naive_testobs_ridgetestaccs_0.01,naive_testobs_ridgetestaccs_0.001,naive_testobs_ridgetestaccs_0.0001,naive_testobs_ridgetestaccs_1e-05,oracle_testct_lintrainacc,oracle_testct_lintestacc,oracle_testct_ridgetrainaccs_10000.0,oracle_testct_ridgetrainaccs_1000.0,oracle_testct_ridgetrainaccs_100.0,oracle_testct_ridgetrainaccs_10.0,oracle_testct_ridgetrainaccs_1.0,oracle_testct_ridgetrainaccs_0.1,oracle_testct_ridgetrainaccs_0.01,oracle_testct_ridgetrainaccs_0.001,oracle_testct_ridgetrainaccs_0.0001,oracle_testct_ridgetrainaccs_1e-05,oracle_testct_ridgetestaccs_10000.0,oracle_testct_ridgetestaccs_1000.0,oracle_testct_ridgetestaccs_100.0,oracle_testct_ridgetestaccs_10.0,oracle_testct_ridgetestaccs_1.0,oracle_testct_ridgetestaccs_0.1,oracle_testct_ridgetestaccs_0.01,oracle_testct_ridgetestaccs_0.001,oracle_testct_ridgetestaccs_0.0001,oracle_testct_ridgetestaccs_1e-05,oracle_testobs_lintrainacc,oracle_testobs_lintestacc,oracle_testobs_ridgetrainaccs_10000.0,oracle_testobs_ridgetrainaccs_1000.0,oracle_testobs_ridgetrainaccs_100.0,oracle_testobs_ridgetrainaccs_10.0,oracle_testobs_ridgetrainaccs_1.0,oracle_testobs_ridgetrainaccs_0.1,oracle_testobs_ridgetrainaccs_0.01,oracle_testobs_ridgetrainaccs_0.001,oracle_testobs_ridgetrainaccs_0.0001,oracle_testobs_ridgetrainaccs_1e-05,oracle_testobs_ridgetestaccs_10000.0,oracle_testobs_ridgetestaccs_1000.0,oracle_testobs_ridgetestaccs_100.0,oracle_testobs_ridgetestaccs_10.0,oracle_testobs_ridgetestaccs_1.0,oracle_testobs_ridgetestaccs_0.1,oracle_testobs_ridgetestaccs_0.01,oracle_testobs_ridgetestaccs_0.001,oracle_testobs_ridgetestaccs_0.0001,oracle_testobs_ridgetestaccs_1e-05,N,D,num_features,z_dim,spurious_corr,y_noise,l2_reg,lognormal,steps,hidden_dim,lr,mode,batch_size,mode_latent,mode_train_data,input_dim,randseed
0,0,0.8561892709003767,0.88989882201932,0.894301995857687,0.9165853575753722,0.9376970932044548,0.9391564963770682,0.9391764411301464,0.9391766072616335,0.9391766043986782,0.9391766043986782,0.8559459037765589,0.889421671215532,0.8939088810994633,0.9168367627228016,0.9383536682769772,0.939738679289279,0.9397435402451088,0.9397423113578024,0.9397417712128459,0.9397417712128459,-0.13492844404792234,-0.3244067492270519,-0.2901578327449099,0.08414712422559101,0.5507856356788474,0.6366814978559161,0.6452202600163734,0.6459580189181221,0.6462394603861148,0.6462394603861148,0.9448027906854284,0.4915667039472614,0.9360549333215672,0.9446585861371468,0.9448010894408252,0.9448027733146299,0.9448027905113487,0.9448027906836872,0.9448027906854112,0.9448027906854284,0.9448027906854284,0.9448027906854284,0.4074687967616513,0.4682822786072249,0.4887285335965189,0.491276546290008,0.4915376232288477,0.4915637952243185,0.4915664130684648,0.4915666748593272,0.4915667010384774,0.4915667036563939,0.9448027906854284,0.9452340317267692,0.9360549333215672,0.9446585861371468,0.9448010894408252,0.9448027733146299,0.9448027905113487,0.9448027906836872,0.9448027906854112,0.9448027906854284,0.9448027906854284,0.9448027906854284,0.9364818427704522,0.94508464717492,0.945231774098968,0.9452339588569756,0.945234026005042,0.9452340311702868,0.945234031671278,0.9452340317212218,0.9452340317262148,0.945234031726714,0.9061906169028321,0.7959497039243266,0.8722423196013424,0.9056771828461336,0.9061851735867906,0.9061905621178032,0.9061906163546244,0.9061906168973496,0.9061906169027772,0.9061906169028314,0.9061906169028321,0.9061906169028321,0.7613339814992715,0.7921739062057453,0.7955167088537319,0.7959056732850828,0.795945293336342,0.7959492627900707,0.7959496598101463,0.7959496995129014,0.7959497034831841,0.7959497038802121,0.9061906169028321,0.9059514933477428,0.8722423196013424,0.9056771828461336,0.9061851735867906,0.9061905621178032,0.9061906163546244,0.9061906168973496,0.9061906169027772,0.9061906169028314,0.9061906169028321,0.9061906169028321,0.871935111095308,0.9054377247837904,0.9059463603536098,0.9059514740627904,0.9059514963955184,0.9059514937023196,0.9059514933836984,0.9059514933513432,0.9059514933481028,0.9059514933477788,20000,5,2,1,0.95,0.1,1.0,0,10001,128,0.01,linear,100,pcaz,text,5,80413050
0,0,0.8477427461558424,0.8791970116612127,0.8812296041946048,0.8935769223572801,0.9230183076345494,0.9292062969562228,0.9293474068334546,0.9293496458981716,0.929349877873434,0.929349877873434,0.8485867826672138,0.8801152699342041,0.8821577080326325,0.894540423679705,0.9241754852517758,0.9305356435764248,0.9307068262179409,0.9307122298863716,0.9307135244570456,0.9307135244570456,0.2679005580325786,0.18281355391828516,0.18457532748333805,0.3097033777287933,0.6570970931071816,0.7842564907041636,0.7979213085619188,0.7992408859930643,0.7996825354665829,0.7996825354665829,0.9552706232516672,0.5115750509043316,0.9455157493030144,0.9550628942437592,0.9552679985619632,0.9552705962500824,0.9552706229808686,0.9552706232489584,0.95527062325164,0.9552706232516668,0.9552706232516672,0.9552706232516672,0.3906621440557537,0.4798712815426626,0.5077816100683658,0.5111881212739776,0.511536280441941,0.5115711730814275,0.5115746631142806,0.5115750121252565,0.51157504702643,0.5115750505165488,0.9552706232516672,0.95588395013727,0.9455157493030144,0.9550628942437592,0.9552679985619632,0.9552705962500824,0.9552706229808686,0.9552706232489584,0.95527062325164,0.9552706232516668,0.9552706232516672,0.9552706232516672,0.9456457573646704,0.9555972918489464,0.9558725638746616,0.9558830365338942,0.9558838610997518,0.9558839412568216,0.9558839492494582,0.9558839500484909,0.9558839501283921,0.9558839501363822,0.9171173223605904,0.7689175740704491,0.8819394526991771,0.9165517258598112,0.9171111586376866,0.9171172601009194,0.9171173217373564,0.9171173223543576,0.917117322360528,0.9171173223605898,0.9171173223605904,0.9171173223605904,0.6999076604179686,0.7564744588189409,0.7674734338799081,0.768770726715523,0.7689028644867382,0.768916102863072,0.7689174269472211,0.7689175593581017,0.7689175725992143,0.7689175739233254,0.9171173223605904,0.9188307814867248,0.8819394526991771,0.9165517258598112,0.9171111586376866,0.9171172601009194,0.9171173217373564,0.9171173223543576,0.917117322360528,0.9171173223605898,0.9171173223605904,0.9171173223605904,0.8825581477878953,0.9180862507271096,0.9188050899804656,0.9188287471570756,0.9188305834599524,0.918830761738169,0.9188307795124108,0.9188307812892988,0.9188307814669824,0.9188307814847508,20000,5,2,1,0.95,0.1,1.0,0,10001,128,0.01,linear,100,pcaz,text,5,6778500
0,0,0.8563201212582499,0.8884362394590092,0.8898188152543915,0.8972577697670715,0.9178855125655244,0.923250546808252,0.9233802792132332,0.923380917320582,0.9233808456029816,0.9233808456029816,0.8561217707026159,0.8890005652019339,0.8905049419694309,0.8980290628421982,0.9187968030156024,0.9241042836071134,0.9242113459767934,0.9242094546822368,0.924209103665593,0.924209103665593,-0.23892748026624866,-0.4537795784501379,-0.4678039319571477,-0.3308059491727457,0.14740925068789745,0.4011314332531785,0.43660258718517786,0.44011919099402985,0.4404996284958991,0.4404996284958991,0.9572806384280826,0.5109826199589032,0.9481687380102783,0.9571043723871528,0.9572784601651744,0.9572806160719588,0.9572806382039266,0.9572806384258404,0.9572806384280602,0.9572806384280824,0.9572806384280826,0.9572806384280826,0.40132360251514204,0.481474537822509,0.5074239793395583,0.5106192863141734,0.510946210190298,0.5109789782162806,0.5109822557770072,0.510982583540663,0.5109826163171044,0.5109826195947504,0.9572806384280826,0.9582591376052424,0.9481687380102783,0.9571043723871528,0.9572784601651744,0.9572806160719588,0.9572806382039266,0.9572806384258404,0.9572806384280602,0.9572806384280824,0.9572806384280826,0.9572806384280826,0.9490977553257101,0.95808866831645,0.9582580486070382,0.9582592310242736,0.9582591490294092,0.9582591387685432,0.9582591377217816,0.9582591376168984,0.958259137606408,0.9582591376053592,0.9190954660618396,0.7908779960592844,0.8849244810184071,0.9185593987616834,0.9190896775007428,0.9190954076601272,0.9190954654772948,0.9190954660559936,0.9190954660617812,0.9190954660618391,0.9190954660618396,0.9190954660618396,0.7357663891401784,0.7817444104697808,0.7898190890693554,0.7907703204790384,0.7908672102643209,0.7908769172970241,0.7908778881812306,0.7908779852714605,0.7908779949805022,0.7908779959514065,0.9190954660618396,0.9203159077585432,0.8849244810184071,0.9185593987616834,0.9190896775007428,0.9190954076601272,0.9190954654772948,0.9190954660559936,0.9190954660617812,0.9190954660618391,0.9190954660618396,0.9190954660618396,0.8864538365908619,0.9198597672007442,0.920319518116776,0.9203168063512476,0.920316003048234,0.9203159173418723,0.9203159087174196,0.9203159078544362,0.9203159077681324,0.9203159077595021,20000,5,2,1,0.95,0.1,1.0,0,10001,128,0.01,linear,100,pcaz,text,5,79130502
0,0,0.8733705610864979,0.9073983510702224,0.9122796841932962,0.9338534445090884,0.948747726808942,0.9495052705457292,0.9495149576964412,0.9495150112919614,0.9495150084646904,0.9495150084646904,0.8725009583604161,0.9073971643713614,0.9123995798489876,0.9338450438570752,0.948327520880875,0.9489420912220364,0.9489339608240006,0.9489324878652684,0.9489323044651704,0.9489323044651704,0.25703706850252783,0.16487890855758958,0.2011693199330056,0.4630699540700889,0.6731446643313008,0.6947667686751531,0.6964760090350441,0.6966138126328774,0.6966300944800348,0.6966300944800348,0.9524190073450398,0.5311339430453478,0.9438070353349558,0.9522782247578356,0.9524173447938541,0.9524189903648768,0.9524190071748698,0.9524190073433376,0.9524190073450228,0.9524190073450396,0.9524190073450398,0.9524190073450398,0.4443210241259309,0.5069282465301177,0.5281780788103416,0.5308316926758334,0.5311036497391548,0.531130913030369,0.5311336400370068,0.5311339127444472,0.5311339400152597,0.5311339427423416,0.9524190073450398,0.9520669857999944,0.9438070353349558,0.9522782247578356,0.9524173447938541,0.9524189903648768,0.9524190071748698,0.9524190073433376,0.9524190073450228,0.9524190073450396,0.9524190073450398,0.9524190073450398,0.9437040777867304,0.9519777403573184,0.9520714481862868,0.9520675938396216,0.9520670482607274,0.9520669920626756,0.9520669864264284,0.9520669858626392,0.9520669858062588,0.9520669858006208,0.9156665549388976,0.8436467216031359,0.8820319267684381,0.9151741570542912,0.915661412566824,0.9156665032866868,0.9156665544221458,0.9156665549337296,0.915666554938846,0.915666554938897,0.9156665549388976,0.9156665549388976,0.8311073673199225,0.8457030054967294,0.8438983349626601,0.8436723541747199,0.8436492895829191,0.8436469784483508,0.84364674728813,0.8436467241716402,0.8436467218599866,0.8436467216288212,0.9156665549388976,0.9138204638880748,0.8820319267684381,0.9151741570542912,0.915661412566824,0.9156665032866868,0.9156665544221458,0.9156665549337296,0.915666554938846,0.915666554938897,0.9156665549388976,0.9156665549388976,0.8805611380013527,0.9133762477081177,0.9138203289216844,0.9138209151046964,0.9138205136797752,0.9138204689139684,0.9138204643911314,0.9138204639383852,0.913820463893106,0.913820463888578,20000,5,2,1,0.95,0.1,1.0,0,10001,128,0.01,linear,100,pcaz,text,5,9722112
0,0,0.8850516587815656,0.9199062431437908,0.9253702626944464,0.946947926418674,0.9587401367364572,0.9592395971159796,0.9592468089815108,0.959246934283865,0.959246994915814,0.959246994915814,0.8839170708309899,0.9192353889980126,0.9248326525004532,0.9468322756586351,0.9593004627950698,0.9599772979154424,0.9600051062365744,0.9600065724091316,0.9600075354353,0.9600075354353,0.1761434537302592,0.06973812646972244,0.1192043055013836,0.426419084423764,0.6433116395024985,0.6684337912342218,0.6707280183982958,0.670873507124633,0.6709710350070393,0.6709710350070393,0.9613912396947478,0.5267403121833656,0.9528608042867122,0.9612603840354011,0.9613897279797744,0.9613912242945692,0.961391239540452,0.9613912396932046,0.9613912396947324,0.9613912396947476,0.9613912396947478,0.9613912396947478,0.44915971592735016,0.5048680395385847,0.5240548044733395,0.5264655175968871,0.526712768708428,0.5267375571941141,0.5267400366780424,0.5267402846327911,0.5267403094283312,0.5267403119078843,0.9613912396947478,0.9619543594436304,0.9528608042867122,0.9612603840354011,0.9613897279797744,0.9613912242945692,0.961391239540452,0.9613912396932046,0.9613912396947324,0.9613912396947476,0.9613912396947478,0.9613912396947478,0.9531932628907678,0.9617686882036782,0.961946253750689,0.9619536706333393,0.9619542918045559,0.961954352692168,0.9619543587686088,0.9619543593761296,0.9619543594368806,0.9619543594429556,0.9236051927738153,0.8604886745201463,0.8899156445862545,0.9231119451080022,0.9236000383206356,0.9236051409955836,0.9236051922557976,0.9236051927686348,0.9236051927737634,0.9236051927738148,0.9236051927738153,0.9236051927738153,0.8464164776044663,0.8623195375731304,0.8607159816925603,0.8605118569801631,0.8604909972921163,0.8604889068426114,0.8604886977528454,0.8604886768434207,0.8604886747524737,0.8604886745433791,0.9236051927738153,0.9252831220063664,0.8899156445862545,0.9231119451080022,0.9236000383206356,0.9236051409955836,0.9236051922557976,0.9236051927686348,0.9236051927737634,0.9236051927738148,0.9236051927738153,0.9236051927738153,0.8904825059241641,0.9246344146370264,0.9252617772037935,0.9252814443628828,0.9252829588330798,0.9252831057349712,0.9252831203796864,0.9252831218437032,0.9252831219901002,0.9252831220047398,20000,5,2,1,0.95,0.1,1.0,0,10001,128,0.01,linear,100,pcaz,text,5,42029536
0,0,0.8223906129658523,0.8531782349358896,0.8555626960063865,0.8708360591516456,0.9081055454761846,0.9161849976724104,0.9163522224695974,0.916353217952508,0.91635313984176,0.91635313984176,0.8198574311476411,0.8507217208632013,0.8531659821325013,0.8687691469160821,0.9070481862795796,0.9156055285863979,0.9158348691877779,0.9158421696756616,0.9158427780904876,0.9158427780904876,-0.3350509104641095,-0.5322435711068083,-0.5373787184486578,-0.35586516378296595,0.2048129037422033,0.4634648235728026,0.4964482168005967,0.4997845229682237,0.5001493293183191,0.5001493293183191,0.9462223983915546,0.4748767818668282,0.9352596043968558,0.9459118333726859,0.9462182574606692,0.946222355559698,0.9462223979617616,0.9462223983872552,0.9462223983915116,0.9462223983915542,0.9462223983915546,0.9462223983915546,0.3135838934058949,0.43324384718452746,0.469929416715237,0.4743725756112542,0.4748262645823412,0.4748717291697835,0.4748762765874294,0.474876731338785,0.4748767768140169,0.4748767813615413,0.9462223983915546,0.9454778961304292,0.9352596043968558,0.9459118333726859,0.9462182574606692,0.946222355559698,0.9462223979617616,0.9462223983872552,0.9462223983915116,0.9462223983915542,0.9462223983915546,0.9462223983915546,0.9343581048687633,0.9451083106708904,0.945466562669988,0.9454771189109524,0.9454778221080716,0.9454778887653328,0.9454778953942908,0.9454778960568188,0.945477896123068,0.9454778961296928,0.9086866855088722,0.6617898943335795,0.8724218400462991,0.9080094767600748,0.9086788622163992,0.9086866059118598,0.9086866847114968,0.908686685500897,0.9086866855087924,0.9086866855088712,0.9086866855088722,0.9086866855088722,0.5355637974208192,0.6334131137866919,0.6584727077847239,0.661452461942681,0.6617560928805352,0.661786513605042,0.6617895562548929,0.6617898605256531,0.6617898909527878,0.6617898939955017,0.9086866855088722,0.9089537266578308,0.8724218400462991,0.9080094767600748,0.9086788622163992,0.9086866059118598,0.9086866847114968,0.908686685500897,0.9086866855087924,0.9086866855088712,0.9086866855088722,0.9086866855088722,0.8734874750246909,0.9083868623593808,0.9089570891173956,0.9089547663236404,0.90895383779256,0.9089537378431234,0.9089537277770784,0.9089537267697628,0.9089537266690242,0.9089537266589502,20000,5,2,1,0.95,0.1,1.0,0,10001,128,0.01,linear,100,pcaz,text,5,78654740
0,0,0.8549233648573284,0.8863458278688249,0.8874215415843449,0.8926352041278801,0.9094832698964738,0.9150448543804764,0.9152073791477384,0.9152089340595676,0.9152089373498752,0.9152089373498752,0.8555272155608835,0.8865857316833184,0.8876061496343618,0.8928186819748671,0.9095580288905056,0.9148631196915616,0.9149620306750451,0.914956705160202,0.914955909333818,0.914955909333818,0.2622146265016404,0.21971796692802212,0.2192728464338025,0.2805669333912556,0.5226415824649164,0.6762990496573187,0.6995307056419944,0.70184945045599,0.7021156372516437,0.7021156372516437,0.947630291559694,0.4803671545903663,0.9368809245791284,0.947324711115064,0.9476262154438208,0.9476302493984631,0.9476302911366308,0.947630291555462,0.9476302915596516,0.9476302915596936,0.947630291559694,0.947630291559694,0.3204681254256433,0.43901783303829145,0.4754540414389466,0.4798664514894717,0.4803169884251614,0.4803621370133249,0.480366652823063,0.4803671044135467,0.4803671495726894,0.4803671540886046,0.947630291559694,0.9467010119627672,0.9368809245791284,0.947324711115064,0.9476262154438208,0.9476302493984631,0.9476302911366308,0.947630291555462,0.9476302915596516,0.9476302915596936,0.947630291559694,0.947630291559694,0.9367042008929604,0.9465180177139788,0.9467107067844599,0.9467023658769572,0.94670115134196,0.9467010259407128,0.946701013360962,0.9467010121025906,0.9467010119767496,0.9467010119641652,0.9104848902362004,0.6738222997177314,0.8752474159609515,0.9098315426152784,0.9104773411167758,0.9104848134219355,0.910484889466694,0.910484890228504,0.9104848902361232,0.9104848902361996,0.9104848902362004,0.9104848902362004,0.5514478367785494,0.6463671261461024,0.6706094959940029,0.6734954421188029,0.6737895571247643,0.6738190248890248,0.6738219722291658,0.6738222669688175,0.6738222964428386,0.6738222993902411,0.9104848902362004,0.9103417775688352,0.8752474159609515,0.9098315426152784,0.9104773411167758,0.9104848134219355,0.910484889466694,0.910484890228504,0.9104848902361232,0.9104848902361996,0.9104848902362004,0.9104848902362004,0.8755842374326909,0.9097863947373824,0.9103456342056891,0.9103428616961828,0.9103418931026462,0.9103417891935676,0.910341778732022,0.9103417776851609,0.9103417775804676,0.9103417775699983,20000,5,2,1,0.95,0.1,1.0,0,10001,128,0.01,linear,100,pcaz,text,5,45660028
0,0,0.7996082425867659,0.8261747578279005,0.8319111954522599,0.8683056980366577,0.9222330169774108,0.9283353046528212,0.9284372007191142,0.928437501023564,0.928437393117187,0.928437393117187,0.7983404774021456,0.8237559083190404,0.8293675643929268,0.8659873142510776,0.9202537825139804,0.9263817785424032,0.9264819704593921,0.9264821435055214,0.9264819399015212,0.9264819399015212,-0.09797457039793822,-0.31460928704683194,-0.2932535688008302,0.07009093692297419,0.6900077168574997,0.8153819700026848,0.8267831386355267,0.8272457960106683,0.8278035299159616,0.8278035299159616,0.9577487018314635,0.5287886491749254,0.9486772321882878,0.9575768741082168,0.9577465810093796,0.9577486800629068,0.957748701613196,0.9577487018292804,0.9577487018314416,0.9577487018314632,0.9577487018314635,0.9577487018314635,0.4189438267518969,0.4988686297172121,0.5251622839856851,0.528418169520962,0.5287515209256328,0.5287849355452583,0.5287882778039062,0.5287886120377391,0.5287886454612027,0.5287886488035498,0.9577487018314635,0.9572507814478052,0.9486772321882878,0.9575768741082168,0.9577465810093796,0.9577486800629068,0.957748701613196,0.9577487018292804,0.9577487018314416,0.9577487018314632,0.9577487018314635,0.9577487018314635,0.9487249745091996,0.9571567985445942,0.9572572197728648,0.9572516257675608,0.957250867943362,0.9572507901180578,0.9572507823150376,0.9572507815345306,0.957250781456478,0.9572507814486726,0.9213927088464194,0.8136074466530948,0.8869437120267247,0.9208636679506078,0.92138705764563,0.92139265191239,0.9213927082766492,0.9213927088407212,0.9213927088463624,0.9213927088464188,0.9213927088464194,0.9213927088464194,0.769235248996532,0.8076042831232622,0.8129192219559869,0.8135375196290704,0.8136004426385701,0.8136067461382512,0.8136073766004779,0.8136074396478228,0.8136074459525691,0.8136074465830436,0.9213927088464194,0.9191537178828604,0.8869437120267247,0.9208636679506078,0.92138705764563,0.92139265191239,0.9213927082766492,0.9213927088407212,0.9213927088463624,0.9213927088464188,0.9213927088464194,0.9213927088464194,0.886166684296098,0.9188219765424476,0.9191683406006608,0.9191556935000053,0.9191539206194084,0.9191537382083056,0.9191537199159228,0.9191537180861716,0.9191537179031914,0.9191537178848934,20000,5,2,1,0.95,0.1,1.0,0,10001,128,0.01,linear,100,pcaz,text,5,99713768
0,0,0.8512682404035292,0.8831351188443978,0.8847240527193906,0.8937423238079927,0.917237449895326,0.922842989763123,0.922975113840332,0.9229760587151088,0.9229761360928476,0.9229761360928476,0.8493117828561324,0.8813335538398241,0.8829751477843749,0.8921754586789719,0.9163571162349664,0.9224204886355838,0.922627209349483,0.9226331796083996,0.9226366225953606,0.9226366225953606,-0.32278631334724506,-0.5603331434284364,-0.5743748580598258,-0.4150470622953222,0.11057885160413984,0.3714122455147222,0.4069260091544836,0.4092479636351223,0.4107985503252583,0.4107985503252583,0.9582554600908856,0.5098834571721669,0.9491964010352438,0.9580828466395332,0.9582533394164888,0.9582554383414392,0.9582554598728285,0.9582554600887044,0.9582554600908636,0.9582554600908854,0.9582554600908856,0.9582554600908856,0.4029490770052128,0.4813290966562467,0.5064409315666363,0.5095319780828134,0.5098482353281223,0.509879934246676,0.5098831048721784,0.509883421942066,0.5098834536491277,0.5098834568198352,0.9582554600908856,0.9578221048173218,0.9491964010352438,0.9580828466395332,0.9582533394164888,0.9582554383414392,0.9582554598728285,0.9582554600887044,0.9582554600908636,0.9582554600908854,0.9582554600908856,0.9582554600908856,0.9483477539114186,0.9575737111274591,0.9578112626708436,0.9578211964206896,0.957822015785608,0.9578220959322816,0.9578221039289992,0.9578221047284912,0.9578221048084388,0.9578221048164336,0.9199088871024682,0.7822723944135672,0.8856977843287932,0.91937244070671,0.9199030983965336,0.9199088287055788,0.9199088865179784,0.9199088870966228,0.9199088871024096,0.9199088871024677,0.9199088871024682,0.9199088871024682,0.7249417490196548,0.7725342492909695,0.7811427127077928,0.7821575181451778,0.7822608872928715,0.7822712435061383,0.7822722793208695,0.7822723829042774,0.7822723932626371,0.7822723942984737,0.9199088871024682,0.9218258227041174,0.8856977843287932,0.91937244070671,0.9199030983965336,0.9199088287055788,0.9199088865179784,0.9199088870966228,0.9199088871024096,0.9199088871024677,0.9199088871024682,0.9199088871024682,0.8869325174278728,0.9212086959052382,0.9218120340371438,0.9218249657814654,0.9218257422827452,0.9218258147147416,0.9218258219057076,0.9218258226242816,0.921825822696134,0.921825822703319,20000,5,2,1,0.95,0.1,1.0,0,10001,128,0.01,linear,100,pcaz,text,5,31834584
0,0,0.8817919990509634,0.917424235604248,0.925279767921658,0.950881158463474,0.9604088383478868,0.9607040308845776,0.9607074149896586,0.9607074555805692,0.9607074573779236,0.9607074573779236,0.8811475409609995,0.9164243098976709,0.924291223755237,0.9501393833157789,0.9598328917966408,0.9601523924589151,0.9601582467251996,0.9601585309058734,0.9601586141604408,0.9601586141604408,-0.011690401522070905,-0.1628673143315058,-0.06954083257650168,0.37570884064582705,0.6166497352462401,0.6438284095321425,0.6463875176512461,0.6466367827256982,0.6467273034959009,0.6467273034959009,0.9620647281392696,0.5333179483351618,0.953398986880459,0.9619306530442489,0.9620631740069464,0.9620647123002224,0.96206472798057,0.9620647281376824,0.9620647281392538,0.9620647281392696,0.9620647281392696,0.9620647281392696,0.4531167661468668,0.5108707934080119,0.5305668942525971,0.5330365096289662,0.5332897395457425,0.5333151268054084,0.533317666175678,0.53331792011915,0.5333179455135617,0.5333179480530034,0.9620647281392696,0.9615157213526916,0.953398986880459,0.9619306530442489,0.9620631740069464,0.9620647123002224,0.96206472798057,0.9620647281376824,0.9620647281392538,0.9620647281392696,0.9620647281392696,0.9620647281392696,0.9532101493281552,0.9614229749179378,0.96151840946963,0.961516131296324,0.9615157637885484,0.9615157256107236,0.9615157217786396,0.961515721395288,0.9615157213569514,0.9615157213531178,0.9244350126467128,0.8632808056885231,0.8905640293279351,0.9239405795330988,0.9244298555674372,0.9244349608555424,0.9244350121285799,0.9244350126415312,0.9244350126466612,0.9244350126467124,0.9244350126467128,0.9244350126467128,0.8487408014854514,0.8652820684598159,0.8635318043491059,0.8633064347859295,0.8632833739112522,0.8632810625639465,0.863280831376597,0.8632808082573358,0.8632808059454045,0.8632808057142112,0.9244350126467128,0.9241363007282832,0.8905640293279351,0.9239405795330988,0.9244298555674372,0.9244349608555424,0.9244350121285799,0.9244350126415312,0.9244350126466612,0.9244350126467124,0.9244350126467128,0.9244350126467128,0.8910596033947441,0.9237558109419534,0.9241429936214118,0.9241374386033518,0.9241364192235691,0.9241363126249116,0.9241363019184172,0.9241363008473014,0.9241363007401852,0.9241363007294736,20000,5,2,1,0.95,0.1,1.0,0,10001,128,0.01,linear,100,pcaz,text,5,95454982
