,0,1,2,3,4,5,6,7,8,9
42,0.34786654,0.07263535,2.1832433,-0.07504994,-1.2072604,0.09059173,-1.0102488,0.11159131,-0.49025297,0.060588345
43,-0.00086292624,-0.28702685,0.39361018,0.014953949,-0.8063662,0.09551652,0.7704865,0.077030435,1.6769235,0.037280936
44,0.96501184,1.0007701,-0.730122,-0.041017532,-0.44135505,0.15098569,0.99592394,0.1531135,0.4490158,0.10181582
45,-0.6947188,0.45807782,-0.29473802,0.13398732,0.45743775,-0.38729262,-0.32837313,-0.3758034,-2.5811753,-0.20942426
46,1.3162681,-0.7653304,-1.7367839,0.06847122,1.0456866,0.05296526,1.8713753,0.035393536,0.5275767,-0.089265436
47,-0.76632094,0.032201916,-0.45023823,0.06459605,0.3897849,-0.1655294,1.1668406,-0.13994133,-1.5401666,-0.066499844
48,-0.70409167,0.6747453,-1.7771044,0.06864652,-0.61201024,-0.22714253,-0.06494674,-0.27938256,-0.7439029,-0.17319348
49,0.29951078,1.4173536,0.0659204,-0.12176031,0.4743979,0.29585502,-0.82447094,0.30734956,0.39256012,0.12948027
50,-0.2988969,-0.20062059,-0.07489571,0.036425494,0.35634747,-0.2878995,-1.7707175,-0.22523123,1.1310642,-0.15788752
51,-0.4188547,-0.16090554,-0.015154764,0.006643757,0.55636144,0.0565933,-0.56575847,0.08334006,1.2143544,0.03961335
52,-1.1147528,0.6396876,-0.075933,-0.007007174,0.51028025,0.17946352,0.9251529,0.13885987,-0.8310796,0.09422922
53,-1.1798292,-0.033468843,0.15318757,0.08968076,0.4289156,-0.1099472,-0.11933653,-0.19597246,-2.1863008,-0.1572515
54,1.0820389,-0.29755062,-1.1953187,0.011378661,-1.5532811,-0.14864394,-1.553269,-0.12512742,-0.5340476,-0.10449262
55,2.1071725,-0.2505756,0.16058615,0.06730133,-0.011498719,-0.20710954,0.9432911,-0.26455343,0.22058922,-0.13548777
56,-0.38709804,-0.4359331,-0.1301761,-0.006218955,-0.09356931,0.27891773,-0.035385728,0.17941485,-2.1808126,0.07365048
57,1.8289443,-1.0982602,-0.34326586,0.10467668,-0.15906796,-0.23092437,0.6073626,-0.23031501,-0.30311203,-0.10573651
58,0.66535753,-0.13981396,-1.2396336,0.052741826,0.16983339,-0.15626307,1.1044047,-0.048402213,-0.6042036,-0.034759007
59,0.97076607,0.86729467,0.5876633,-0.004080698,0.22041127,-0.0033858865,1.5808954,0.027651697,1.6498153,0.014089048
60,1.4152046,-0.877081,-0.35950467,0.10444668,0.17564921,-0.27653205,1.7401483,-0.25617546,0.42494744,-0.14640309
61,-0.528252,-0.978141,1.541899,-0.03983415,2.265171,0.12425654,0.25981206,0.2065309,-0.14175874,0.13213834
62,0.62491673,1.2709622,0.31307143,-0.07963837,1.6393001,0.46221206,-0.16680896,0.45863947,-1.1869365,0.16504669
63,-0.44711515,0.5749965,-1.6466902,0.07244079,-0.08725821,-0.31092897,1.0657525,-0.24007517,-1.3237782,-0.12621847
64,-0.5754638,0.103283726,-1.295656,0.01860305,-0.13337661,-0.35231555,-1.757414,-0.26921055,-0.7584678,-0.15453264
65,-0.61875606,-0.47615787,-0.683586,-0.08690482,-0.41119814,0.21376032,1.8037558,0.24475875,-0.33802798,0.10842159
66,-0.94675684,0.06908883,-0.5447256,0.07155652,1.1984824,-0.2017864,-1.1698081,-0.23943071,0.41313657,-0.11679074
67,-0.47412607,0.7373773,1.2334952,0.010262309,1.9196048,-0.083712295,-1.1307367,-0.003630489,0.8436509,-0.07948722
68,-0.42921457,1.4990832,1.065324,0.008727652,1.3037773,0.08099779,0.2744398,-0.03325639,-0.7600592,0.051111974
69,0.09927198,0.34118778,-1.0323778,0.029104427,0.12793928,-0.14762062,0.5783215,-0.13163936,-1.9042675,-0.03811121
70,0.3672853,-0.22107434,0.22207698,0.042060897,0.73357636,-0.0313674,0.45328313,-0.009689052,1.3795613,0.027794145
71,0.5267488,0.71813905,1.1107581,-0.001681447,-2.0075932,0.03241113,1.7081044,0.04752502,1.8626407,0.08660559
72,-0.5977212,0.89928436,0.86848205,0.034587063,0.8246075,-0.13445888,-0.13476726,-0.093343675,0.7376677,-0.037370116
73,0.77847254,0.28536332,-1.0135813,-0.018947557,1.6289086,0.11208054,0.65127796,-0.008257035,-2.4646811,0.03729352
74,-0.08223291,0.9228824,1.4298849,-0.0215211,-0.70884126,-0.028540157,0.22669435,-0.05830296,-0.34406006,-0.018575532
75,-1.6707004,-0.7753558,0.2255643,-0.03238309,0.022807375,-0.06822114,0.4180586,-0.043741673,0.4836002,-0.0208861
76,0.37159175,-0.34952247,2.3850198,0.046007387,-0.8253391,-0.20777026,-0.4090637,-0.121652834,-1.9630587,-0.06570637
77,0.32871366,0.09250988,0.8985168,-0.08782125,-0.007753879,0.183412,1.1561294,0.27924263,0.41328472,0.13233158
78,-0.9607885,-0.85147655,0.54326296,-0.0023629144,-0.052056015,0.15688416,0.67227876,0.245571,-1.2960254,0.09159139
79,-0.45886135,0.97701555,-0.8335551,0.02963438,1.0244415,-0.17561042,-0.6616423,-0.17094493,0.6193056,-0.07436229
80,2.0244124,-0.71456605,-0.095783934,-0.0035394877,2.3706446,0.029621094,0.6022781,0.0032387823,-0.9792748,0.025891334
81,1.7095516,-0.5108011,-0.79399693,0.10828589,-0.011255071,-0.36442834,1.0634296,-0.2815079,-0.52626294,-0.13044849
82,1.388495,2.0109355,-0.5271055,0.025303572,0.015426785,-0.14121324,0.9107431,-0.1386767,1.1441483,-0.07255256
83,0.11264397,0.09833649,0.91526425,0.05601608,0.15610912,-0.21869135,1.2394003,-0.14007315,-1.2122699,-0.06382254
84,-1.0414903,-0.98615885,0.6300517,-0.07783425,1.1902392,0.099203564,1.6266571,0.25247404,-0.6396917,0.16816336
85,-1.4159014,1.7404175,-0.5302527,0.100754544,0.17138131,-0.25702587,-0.8105763,-0.31196052,-0.7695847,-0.13090596
86,-0.7896203,-2.041701,-0.09768978,0.06701471,0.51024544,-0.38619176,1.0444796,-0.29916707,-0.9119459,-0.17443453
87,1.1561716,-0.10935133,-2.0120342,0.06528513,-0.042278126,-0.23788941,-0.71805465,-0.14374049,-0.65486574,-0.14778246
88,-0.118462384,0.57737863,-1.6832554,0.01099357,-0.49629313,-0.17177722,1.2060018,-0.12724668,-0.73582983,-0.060684204
89,-0.9552853,0.539584,1.6015413,-0.06143311,-0.24587959,0.49943355,0.69674516,0.37944597,-0.5433389,0.24369328
90,0.511385,0.660813,-1.8363824,-0.00053206086,-1.605473,0.0010997504,1.2409041,0.0956878,-0.69566476,0.0699238
91,0.55805516,1.1465999,1.8115146,-0.027348839,2.510896,0.14413734,-0.8834525,0.111098126,-0.94256675,0.08404493
92,-0.8532053,1.220709,-0.50007856,0.014373869,-0.016298786,0.04876142,0.595283,0.006413661,-1.2015352,-0.0062543675
93,0.2188772,1.6204531,1.5062771,-0.033459984,0.45033526,0.14634816,0.55788565,0.091969356,-0.5851617,0.0775014
94,-1.4194382,-2.0495632,0.086360395,-0.033407748,-0.49210227,0.040267654,-1.2568519,0.15112522,0.30855972,0.028256878
95,1.5685911,-1.9307928,-0.4988687,0.17807317,0.52846146,-0.4285212,0.74397075,-0.3719642,0.3473673,-0.19325788
96,-0.2793601,-0.05137874,-1.9008344,-0.009768128,-0.81107056,0.008063108,-0.6041015,0.059052363,-0.7349011,-0.0013710018
97,-0.38515136,1.9469049,0.40159118,-0.12277698,0.33847767,0.21732055,-2.4250085,0.088175535,0.13717362,0.08666155
98,2.086813,1.1536374,-0.1595158,0.024878547,-0.32228857,-0.18551195,0.56748915,-0.16462922,0.50548255,-0.080115244
99,-0.99520624,-1.8151,0.36595935,-0.042758256,-0.38988286,-0.032639787,0.5856699,0.07178332,-0.8719164,0.059550207
100,1.4673969,0.8021859,-0.25464794,0.07365314,-0.4272319,-0.20769182,-0.63245296,-0.23688085,0.88062894,-0.115217656
101,0.6826044,0.30162272,0.9896274,-0.03307391,-1.280696,-0.0055369437,0.46901646,0.0006832108,1.1829989,0.037377425
102,1.0156083,0.4039685,-0.9133184,-0.032823645,-0.76864845,0.05717305,0.11164938,0.06589185,0.43333834,-0.015005536
103,-0.2761654,-1.7611799,2.7197032,0.113390364,0.5640008,-0.33835554,0.080822945,-0.19834383,-1.5744169,-0.06296864
104,-0.92133415,1.1638179,-0.20880829,-0.12557061,0.24325596,0.42927057,0.40893504,0.3811493,-0.74484146,0.20824707
105,0.7027307,-0.6286496,0.539624,0.05710852,0.19657663,-0.048024304,0.929425,-0.12509555,1.660656,-0.039985213
106,-0.5117983,-0.5755982,-1.1805936,-0.06332701,0.07224891,-0.00411449,-1.6174396,0.10518621,0.48718125,-0.0023740828
107,-1.7784785,-1.195224,0.6212665,-0.049220674,-1.7200857,0.24846734,-0.07351034,0.43656006,-0.74005556,0.14377746
108,0.336508,-0.28770095,-0.977623,-0.059506267,-1.321925,0.22955605,1.2240403,0.31816486,-1.5111799,0.13981608
109,-0.06761032,1.7311666,0.09083248,-0.022929229,-0.9535172,-0.01651242,0.9586271,0.0076074973,-0.59148437,0.022921897
110,-1.3254149,-0.4050577,-0.3462487,-0.010623708,-0.6910231,-0.05245138,1.3632779,0.06788908,-0.81868446,0.03335059
111,0.29249597,1.9491847,0.022063874,0.03816782,0.8295901,-0.10302341,-0.18306857,-0.08480218,0.5969391,-0.017524287
112,-0.9922325,-0.89330435,1.2884483,0.10607586,0.29682475,-0.2049216,1.6785191,-0.1142615,-0.40077177,-0.0015188009
113,-0.108480796,0.59440684,0.92015684,0.06400193,-0.12773475,-0.08775278,1.1087562,-0.10893001,-1.295913,-0.030031353
114,1.0771664,0.60507,-0.87175095,-0.033272356,1.1734785,0.19958866,0.89796615,0.1904509,0.11702385,0.052735496
115,-1.6120393,-0.75700855,-0.39647198,-0.05484058,1.0495222,0.11447623,1.6783679,0.12858716,0.19027238,0.0874021
116,-0.8756869,1.232308,1.1734257,0.04158232,-1.2677155,-0.13233864,0.57050955,-0.16488588,0.66849226,0.008303031
117,0.30261242,-0.05613569,0.89294106,-0.06429228,-0.18811548,0.1312578,-0.2716779,0.14428768,1.2506897,0.07414524
118,-0.4583842,0.7403588,-0.4588828,-0.14064454,-0.12387127,0.35105234,-1.8150207,0.30029178,-0.23550606,0.16801457
119,0.6469823,-0.31375042,0.23076984,0.031893715,0.24835339,-0.07918568,1.3871567,-0.100972116,1.5012223,-0.02643527
120,-0.4898505,-0.2574749,1.9696872,-0.06749677,0.48827973,0.22069168,-1.315757,0.24594039,-0.20577547,0.05573581
121,0.23636322,-0.51631653,-1.1013365,-0.0035875142,-0.0848228,-0.06690848,0.5490417,-0.020725489,1.3187793,-0.02041868
122,-0.23537293,-0.8822088,1.6340196,0.0039443355,0.42348713,0.03495896,0.34423208,0.08788897,-0.9947628,0.043921404
123,1.8243338,-0.052343454,-0.9756235,0.03907916,-1.0205877,-0.1169561,-0.632004,-0.04622409,-0.2509983,-0.043212816
124,0.8859842,-1.275918,-0.25708416,0.079485714,-0.74397767,-0.189004,1.0957248,-0.1233201,0.8372153,-0.08094342
125,-1.6170208,-1.8451912,-0.19140506,0.012497172,0.11467054,-0.2906437,1.0977616,-0.20005271,-0.5937399,-0.07861036
126,-0.8200588,1.8931526,0.43371135,0.026464995,0.5130422,-0.14128725,0.643756,-0.16631535,0.18688348,-0.044833057
127,0.35706687,0.18733156,-0.9164461,-0.0024075191,-0.5944786,-0.112503275,-0.28445625,-0.056162566,1.1569524,-0.029041938
128,1.070503,-0.0843059,1.3860302,0.031161174,-0.44416976,-0.17619085,0.98407173,-0.07631673,0.6818478,-0.0508776
129,1.4237784,2.017849,-0.7986505,0.011170432,0.120771445,-0.06115845,0.8710262,-0.038425684,1.3297501,-0.020577103
130,-0.24283375,-1.5912933,-1.1888937,0.04221119,0.34339342,0.011076614,0.32879367,0.091227725,0.27504367,0.010376617
131,1.0251694,-0.72038746,-1.8952904,0.07680276,-0.3285755,-0.45959854,-2.2883348,-0.38524997,-1.2058232,-0.21408062
132,-0.4510036,1.086061,0.21860084,-0.035266735,0.15956834,0.051834606,0.9611324,0.071660906,-0.40124327,0.059996344
133,-1.2720311,0.4014633,0.9253017,0.016062759,0.11107206,-0.026693732,-0.22270253,-0.018100291,1.0685765,-0.059542343
134,-1.2944098,1.6643546,-0.57135135,0.020244233,-0.31662172,-0.23898982,0.6389435,-0.22204757,-1.058727,-0.08950645
135,-1.0281131,-1.6453304,0.025986344,-0.016448133,-0.48953384,-0.036290556,-0.5314301,0.052400947,0.41138056,0.013897762
136,-0.11368933,0.16479796,0.7731745,0.015529543,-2.0997117,0.10961893,0.5978132,0.098324925,-1.498758,0.022439077
137,-0.64040357,-1.0626533,-1.1246908,0.035978757,-0.9883363,-0.04369397,0.5294924,0.07205214,1.5277715,-0.01805235
138,-1.5381572,-1.3071533,1.6357358,0.037811138,1.0648406,-0.25510237,0.14285508,-0.13358787,-0.42784715,-0.06083134
139,-0.6843152,2.118257,0.9615196,-0.096624784,-0.49037963,0.21263504,-2.0373483,0.13774073,-0.15507884,0.117923856
140,-0.5219581,-1.3627837,-1.3492656,0.07328476,0.09160703,-0.12571383,0.9692923,-0.08180973,0.44857582,-0.091584004
141,-0.99227864,-0.54765064,-0.2934865,-0.05794233,0.34201455,0.104889035,1.0466652,0.21011394,-0.8205494,0.12715474
142,-0.83402663,-1.0699887,1.9173428,0.18218683,-0.6363897,-0.529953,1.0669944,-0.4223717,-1.117124,-0.11914089
143,-1.219305,-1.364649,-0.96559197,-0.01313366,-1.4423414,-0.117748775,1.142046,0.044456705,-0.68199724,-0.0044641644
144,-0.110311374,-0.7664399,-0.41840196,-0.025073715,-0.8706728,-0.13129745,-1.8466074,-0.070244715,1.5529745,-0.09370744
145,-1.3524861,1.0352516,-0.34339178,0.027117826,0.09903279,-0.020151284,0.84389675,0.011912495,-0.7526013,0.012754453
146,0.48856375,0.9901389,-1.512272,-0.01406239,-1.5277355,0.04575652,-0.0037574172,0.086448684,-1.4669929,0.020557955
147,-0.39005202,1.9140327,0.3160403,-0.03125196,0.08748624,-0.05802456,0.18789676,-0.04577722,-0.17144975,-0.028229337
148,1.326858,-0.075924695,-1.3422036,-0.013198435,0.41853872,0.12301797,2.3334675,0.082449555,0.6853973,0.049079478
149,0.5091625,0.037142783,-1.2722188,-0.038673878,-1.7835999,0.18915252,1.617496,0.2567201,-1.8378618,0.123870715
150,-0.31641966,1.3313328,0.9696696,0.027168386,0.32271776,-0.013777982,0.05029434,-0.086480916,-0.6660989,0.0009795539
151,-1.2181118,-1.2502048,1.3787987,-0.0226502,1.8710979,-0.09254949,1.3394157,0.017205905,0.46261716,-0.012065202
152,-0.3074858,0.08849898,2.528984,0.05736643,-0.3805136,-0.28464085,-2.0721588,-0.2690943,-0.31049013,-0.11847168
153,-0.35400724,1.2279211,1.0101883,0.026088834,0.0785619,-0.01085466,0.028958082,-0.06998197,-0.6217087,-0.00025207177
154,-1.1460297,1.0445335,-1.4353021,0.037851147,-0.74605685,-0.04004821,0.14587176,-0.09838153,-0.17122157,-0.03474861
155,-1.19946,-1.0415214,0.7187238,0.015005738,0.24085066,-0.062001005,-0.026955158,-0.012008458,0.6780076,-0.0057295486
156,1.5066763,1.2608545,-1.2786784,0.0023675263,0.06510174,-0.12687543,-0.23650116,-0.19257279,1.4158386,-0.09606035
157,-0.64061105,1.2098562,-0.9621093,0.0018045167,0.6165625,-0.1532924,-0.53260106,-0.18567146,0.66662663,-0.048104662
158,1.2758229,0.17787269,-1.0053596,0.010311395,1.2305808,0.0072019696,0.1688259,-0.11886419,-2.598476,-0.0311023
159,0.4875008,2.389664,0.06758327,-0.03086542,-0.3845098,0.1767124,0.26258448,0.1175523,-1.0670035,0.049238335
160,-0.012409657,-0.035287187,1.2224019,0.03679429,-0.32988223,-0.12972662,0.633366,-0.09691036,1.3699425,-0.017862633
161,0.72697806,-0.655445,0.46071258,0.024885148,0.14763999,0.029930241,0.75414574,-0.01689981,1.1260115,0.02512145
162,0.6969805,-0.6169708,-1.0198923,-0.03804587,-1.1679208,-0.06554689,-1.8164246,-0.021844,1.3133423,-0.04241112
163,-1.6518929,0.24305634,1.8199692,0.069514245,-1.6985846,-0.33301932,-0.48781484,-0.22911687,0.32971612,-0.17392805
164,-0.38856226,0.6867923,0.4522103,0.13282849,0.45065504,-0.12283579,-0.7899641,-0.27579635,-2.3245082,-0.19713767
165,-2.054032,-0.166581,-0.8129179,-0.025334299,-1.4366372,-0.10797258,-2.0832865,-0.06507367,0.45231724,-0.11497141
166,-0.20057407,-1.651403,1.006133,-0.118674725,0.7621382,0.41291034,1.4136906,0.44254377,-2.1048636,0.22306764
167,-0.20423804,-0.32498965,0.64861405,-0.0063256426,-0.06558603,-0.12053001,-1.1778549,-0.08975418,1.605971,-0.039034054
168,-0.03116174,-0.85104334,-1.0746512,-0.03688718,-0.2734086,0.08354272,0.2050586,0.14926478,0.9226521,0.06096878
169,-0.47190216,-0.6236207,0.04285218,0.07830768,-1.8576871,-0.0433729,0.836781,0.074427694,-1.6851087,0.0070756376
170,-1.6740193,-0.97632575,-0.23278548,-0.010603242,-0.63109744,-0.014530761,1.0596105,-0.046893183,1.0886806,-0.027336918
171,-1.3800863,-1.4490893,0.60315657,0.033263166,-0.6295326,-0.011717565,-0.25863886,0.087467745,2.0091038,0.042598262
172,0.82016176,1.459533,-1.4178857,-0.05434086,-0.49579525,0.1996378,0.21684128,0.12543955,0.6738485,0.06398335
173,-0.6175698,0.8741956,0.7991953,0.025481312,-1.3284069,-0.08853172,0.59651816,-0.13517633,0.9381339,-0.0026440024
174,-1.2598364,2.05267,-0.157047,-0.11807322,-1.0421273,0.31454986,0.028212056,0.2209708,-0.41882348,0.13006712
175,-1.0260211,-0.12856042,-1.0493096,-0.024640113,-2.3626955,-0.050084837,-2.1642885,0.016551286,-0.21317911,-0.070835225
176,-0.67622864,0.95056885,2.0801055,0.08264678,-0.9895248,-0.3344609,-0.29778665,-0.28684273,0.38022268,-0.15512644
177,-1.4870034,-0.5844048,0.9995766,0.092524186,1.7772686,-0.29804924,1.0457528,-0.2153472,0.052988112,-0.13398513
178,1.6468331,-0.18365644,-0.59568644,0.04902406,0.30303472,-0.1673351,1.0055045,-0.15801547,-0.116422296,-0.04885353
179,-0.9279113,-1.9611888,1.8765792,0.08182622,0.18312529,-0.19649205,-1.1548269,-0.13289635,0.3335073,-0.11945863
180,-0.8431121,-1.2138085,-0.24605837,-0.009796776,1.1778251,-0.023859108,1.0730699,0.08038221,-0.61486566,0.04020052
181,-0.895824,-0.14722107,2.0923543,0.028507724,1.6969612,-0.033295006,-1.0378244,0.051384956,1.3174543,-0.044705033
182,-1.0448849,0.5136657,0.6182569,0.05200948,-0.7602936,-0.027439147,1.3772767,-0.014483422,-1.2628214,0.0014171898
183,0.84948015,0.20096369,-1.3197429,0.019245155,0.49291155,-0.07719448,0.8747902,-0.034423098,-0.294365,-0.050285522
184,0.09560569,-0.7705602,-0.9842304,0.03845425,0.36668,-0.0049747117,1.0252843,0.029537365,-0.94932085,0.0031292364
185,0.29563004,-0.13660988,2.2449322,0.085173704,-1.3094689,-0.26681763,1.3638682,-0.2933495,-0.073631644,-0.06253426
186,-1.3694209,-0.5425472,-0.04514821,-0.09825109,-0.4947646,0.30889276,0.2390538,0.3106148,0.09125681,0.15537617
187,-1.6910081,-1.3974092,-1.2800212,0.078821726,0.30049953,-0.35211483,-0.08760109,-0.25652808,1.1533207,-0.16492242
188,1.0266964,-0.49003813,-0.21265236,0.08795384,-0.030499894,-0.21830171,1.7463591,-0.14528577,0.76494515,-0.08734411
189,1.0254278,-1.0700516,-0.6753064,0.00026226044,2.168293,0.14510977,0.272308,0.21853285,-1.0987049,0.12945634
190,2.369495,0.75589263,-1.0963311,-0.016771361,1.2533269,0.11842526,-0.42282674,0.15637699,-0.6267287,0.053618476
191,-0.285022,-0.25434455,-2.0819182,-0.014266212,-2.7843034,-0.21073712,-0.7420682,-0.10628305,0.016404137,-0.10226525
192,0.23075998,1.4561512,0.9641649,0.050886344,-0.8852805,-0.1217672,-0.37075502,-0.14028886,-1.5993764,-0.05384069
193,-2.2032824,0.044063278,-0.44846156,-0.10088488,0.7445489,0.25930858,-1.607235,0.27665955,-0.20514268,0.03916031
194,-0.05992803,-0.3283304,-0.28150553,-0.0056861043,1.1587789,0.11233145,0.48495638,0.022831857,-2.3325253,0.021791356
195,-0.33017874,2.0703394,-1.0997635,-0.06195598,0.12901452,-0.10603021,-0.44136465,-0.118139274,1.2841792,-0.08482458
196,1.9467561,-0.5800703,-0.15941316,0.10484792,-0.13168338,-0.26267383,0.9645288,-0.23810276,-0.007010326,-0.13653153
197,-0.23744904,-1.3978112,2.0636659,0.0129489675,1.9781111,-0.15754649,-1.136322,-0.010453254,0.16763824,-0.012319796
198,0.04017701,-0.54391134,-0.1677532,-0.0009602681,-1.2678322,0.041562326,1.0103425,0.05501635,1.8303764,0.03677322
199,-1.7375379,0.4184177,-1.0907094,0.06876818,-0.8168187,-0.16721828,-0.53348196,-0.22097166,0.64127403,-0.057714574
200,0.72184473,1.8226717,-1.1611977,-0.012283079,1.0440834,0.12572125,0.5510664,0.09851133,0.9067996,0.06477857
201,2.4936357,0.32722783,-0.043551624,0.025691826,-0.29652333,-0.09426663,-1.8074174,-0.1346117,0.45131335,-0.063548446
202,-0.5074979,0.14437087,1.3330405,-0.15328446,0.81462693,0.38905716,-0.7309206,0.4487549,0.10144082,0.18580234
203,-0.35840356,0.5287055,1.5249863,0.0036513759,-1.09591,-0.10198173,0.024733394,-0.105801105,0.265476,-0.038375206
204,0.5137457,1.45609,0.9255475,-0.033185832,-1.1651309,0.060666062,-0.21774244,0.119193345,-0.8664967,0.028625602
205,-0.43655425,-2.436625,0.013308495,0.024273485,-2.7214856,-0.23359656,0.8557841,-0.047066376,-1.1622002,-0.12394123
206,0.560892,-0.31931147,-1.3590472,-0.029920518,-0.14387892,0.098737344,-0.5926813,0.11491187,-1.6213129,0.055403687
207,0.85418785,-0.54780644,-0.43478006,0.058916338,-0.7723694,-0.2272208,1.3899766,-0.12664582,0.65788263,-0.07741836
