,0,1,2,3,4,5,6,7,8,9
138,-0.5012358,0.07006722,-1.0635326,1.5797058,-0.7503201,0.13612914,-1.0234699,-0.11891882,-1.3474553,-1.2651728
139,-0.9284395,-0.16289127,0.9818655,0.9284793,0.93285793,1.9157894,0.27113995,-0.04603129,-0.45599797,-1.0298079
140,1.0910509,-0.107003406,1.2647038,-0.02825478,0.5603988,0.7631735,-0.20954704,0.24085213,-0.25922582,1.0282418
141,-0.6122156,0.05125705,0.7541856,0.15656881,-0.22587252,-0.3074854,1.7343587,0.18853907,-2.0596912,0.93252844
142,-0.08549946,0.2578504,0.58920056,0.30510032,-1.1747428,-0.1870515,-0.25509828,0.14887895,-1.0939982,0.93510026
143,0.369806,0.57617986,-2.0599222,-0.69531363,-0.44430646,-1.804909,0.77621615,-0.23701647,1.0164859,0.6964248
144,-0.7608182,0.28508916,-2.3734732,0.667833,0.41407606,-0.91614443,-0.03579168,0.06625797,0.68522465,-0.041594245
145,-0.20400667,-0.040819578,0.5487485,-1.6003774,0.0711611,-0.17526042,-0.12342294,0.019903094,0.90572894,-1.3536781
146,1.1087685,0.03180424,-1.5256447,1.486758,1.2769887,-1.3285203,0.30568683,-0.37481695,-1.1210212,0.84507847
147,1.4799842,-0.34087056,0.28381696,1.0040206,0.35133177,0.9377522,0.83114946,0.24452724,-0.47946274,-1.0163025
148,1.589437,-0.12290197,1.0774219,-0.062133357,0.7249232,0.07036588,-1.6158521,0.071398005,-0.6301707,0.19353956
149,0.6273237,-0.021608196,-0.21734886,-0.2654275,1.3971355,0.13216531,0.048391193,0.1920427,-1.9222957,-0.8049566
150,0.05353687,0.5246938,0.6430503,-0.38023514,-0.4237149,-0.25820762,-1.8439038,0.6605809,-0.34999993,1.8858424
151,-0.75058,0.23004794,1.2846994,0.13519236,0.9064788,1.3582485,0.8913269,0.12583798,1.3828073,0.19810128
152,-0.7702605,-0.2666994,1.5277032,1.0085703,-1.5895233,0.40693605,2.124537,-0.22828475,0.94352067,0.5633171
153,0.138428,-0.16710289,1.9829323,1.1437563,-0.7096885,-0.1801478,0.49880838,0.046626166,-0.19877219,1.9688989
154,-1.4011118,0.36012495,-2.3619912,-0.5940397,-0.015578546,0.1388295,-0.9106464,-0.36045533,-1.4865841,-0.45706996
155,-0.20400667,-0.040819578,0.5487485,-1.6003774,0.0711611,-0.17526042,-0.12342294,0.019903094,0.90572894,-1.3536781
156,-0.20400667,-0.040819578,0.5487485,-1.6003774,0.0711611,-0.17526042,-0.12342294,0.019903094,0.90572894,-1.3536781
157,-0.30876595,0.16374484,0.24448214,0.31808153,0.70559555,0.19821131,-0.48530716,0.21245925,-0.93888426,1.3606967
158,-0.4407887,0.2194154,-1.0706615,-1.0575413,-0.39278027,-0.728043,0.13346094,-0.2639441,2.0698059,-0.92407054
159,-0.95186204,0.13357008,-1.0469973,-1.8404231,-1.2942014,-0.72583085,-0.061097562,-0.04673046,0.8657281,-0.21729997
160,-0.43039483,0.32185596,0.1860026,0.19814791,0.27750847,-0.14565909,-0.3337968,-0.1492713,1.9196717,1.3052093
161,1.0595173,0.4589934,1.1677437,-1.2837098,0.4645196,-0.102105595,-0.94341534,0.5978875,-0.7291671,1.6814057
162,0.014894359,0.027354993,0.046420347,1.889937,1.378351,0.12111085,0.6715409,0.081006736,-1.0854007,-0.8410083
163,1.8684819,-0.35987636,-0.4703401,1.6266227,-0.39102706,0.8351655,2.3328366,-0.5090572,-0.26137987,0.56049854
164,1.1535225,-0.3063547,0.52726996,0.20603985,-1.136768,0.1084706,-0.24531958,-0.006847337,0.20229396,1.9083244
165,1.143125,-0.07504292,0.799484,0.7168546,1.2853335,0.09236591,1.3493949,0.02733083,-0.8287143,1.7899929
166,0.52238446,-0.15300286,0.89293766,-0.5911515,0.37773517,0.0023112223,-1.0364058,0.24463679,-0.89711773,0.0027056634
167,0.21513078,0.0686366,-1.2918673,-1.1811329,1.9080677,-0.20859477,0.441478,0.15660922,-1.8319418,-0.5648535
168,-1.8070068,0.016251273,0.7065108,0.33214906,0.99648637,-0.20142722,-0.5563918,0.06755383,-0.6940375,0.20924202
169,-1.1104085,-0.017696,-0.050468136,1.59688,0.6585022,1.431471,0.60124016,-0.058766775,-0.25673994,-0.44042036
170,-0.103748195,0.19272226,1.0043387,0.2650292,1.5455779,0.08590471,-0.7480094,0.22457306,-1.0323917,0.846592
171,-2.1816945,0.11356417,-0.6849101,0.6711812,0.7185507,-0.1889059,1.225276,-0.18075264,-1.0189887,1.2887229
172,0.7409496,-0.22817862,-0.41329235,0.11785927,-1.0306919,1.4795228,1.2273169,-0.030364037,-1.2090738,-0.8854952
173,-1.0084224,0.36786675,0.6780887,0.92807233,0.3173527,1.3034008,-0.47197184,0.11485933,1.829049,-0.3730878
174,-0.6787892,0.014750801,0.9912291,0.42431602,-0.18798938,-0.8679452,1.1442124,0.23099269,-1.8233217,0.22992662
175,-0.36408007,0.18669125,1.5253413,0.14906894,-0.50641686,-0.12271894,0.040113583,0.24007805,-2.3007753,0.90907973
176,-2.0565352,-0.019858494,-0.333919,1.1976589,0.17794219,-0.9251815,0.6026033,0.11826396,1.8479992,-0.2843735
177,0.330809,-0.1119182,0.17628767,1.0270282,-0.02252756,1.7117792,0.6104655,-0.12956363,-0.22901346,-1.0977412
178,0.03642351,-0.0790585,0.52755004,-0.033561904,0.91625094,0.37643912,-0.87341946,0.012151822,-1.2239408,-0.29180503
179,1.9583452,-0.2996842,-0.29954982,-1.0411431,0.20552382,0.42426413,-1.1765134,-0.114056215,1.2240162,-0.13761166
180,-1.2346052,0.034368865,-0.48326513,-0.34393746,0.37921077,-0.1546674,0.21200699,-0.13366625,-0.7667788,1.3707098
181,1.0147263,-0.07672656,1.4795161,-0.69298106,-0.031428777,-0.38806614,-0.12153036,0.49215883,-0.586646,0.7338316
182,-0.38236922,0.20571825,-1.439392,-0.0011844384,1.6074845,-0.99276996,-0.45540208,-0.2835315,1.1368283,-0.8249168
183,-1.1486237,0.120629646,0.8103833,0.053168263,0.54662424,0.5931338,0.7944705,0.1158853,1.890277,1.3542598
184,-0.67039305,-0.15553802,-0.21968488,0.74731636,0.062456585,1.8721236,0.10261628,-0.24727724,-0.2491667,-0.7847329
185,-0.58523476,0.058784656,-1.3857275,0.6793686,-1.0453478,-0.93697053,-0.4291271,0.18959127,1.2010653,-0.3969115
186,-0.25222805,0.06631609,1.055543,0.039931666,-0.89582545,-0.8808685,-1.0180603,0.022600666,-1.1227115,0.064553075
187,-0.016117029,-0.11553162,1.138154,0.74919736,-0.8829209,-0.21733144,1.4765611,0.45910293,1.7384605,-0.4471446
188,-0.8899967,0.15453121,-0.5493786,0.47089422,-0.93913025,0.14095473,0.093212664,0.13758118,2.3147416,0.042181246
189,-0.09635683,0.12553424,-1.5544258,-1.2176157,-1.6078866,0.9582525,1.4160426,-0.31200886,0.9652343,0.092018835
190,-0.8348477,0.09033438,0.013412485,-0.25922093,-0.1881186,-0.13487494,0.85803175,0.061167553,-0.39731386,-1.8210378
191,-0.6738698,-0.04283317,-0.03925555,0.7250855,-0.4028179,1.4266981,-0.2182515,-0.100076996,-1.2422171,-0.45605943
192,-0.20400667,-0.040819578,0.5487485,-1.6003774,0.0711611,-0.17526042,-0.12342294,0.019903094,0.90572894,-1.3536781
193,-1.7301891,-0.3274807,1.1109518,0.81461394,-0.9530892,-1.1073822,2.1270301,0.039820552,-0.34699914,-0.14777449
194,0.42072946,0.07249344,0.018187264,0.8858804,1.3263088,1.1856899,0.14482155,0.105850056,-0.022424893,-1.5120744
195,-0.8348477,0.09033438,0.013412485,-0.25922093,-0.1881186,-0.13487494,0.85803175,0.061167553,-0.39731386,-1.8210378
196,1.724549,-0.37740102,0.36879027,-0.17247169,-1.7919444,-0.5265757,1.471882,0.15489475,-1.160661,-1.0409118
197,-0.123747766,-0.18531314,-0.028358558,2.1502357,-0.23485968,0.30057722,-0.55576134,-0.2421453,0.94030595,1.0689586
198,-0.8348477,0.09033438,0.013412485,-0.25922093,-0.1881186,-0.13487494,0.85803175,0.061167553,-0.39731386,-1.8210378
199,1.670653,0.0071043447,-1.449934,-0.79046756,0.64737755,-1.757341,0.96841,0.10996468,0.9784137,-0.8896057
200,-0.20400667,-0.040819578,0.5487485,-1.6003774,0.0711611,-0.17526042,-0.12342294,0.019903094,0.90572894,-1.3536781
201,-0.3321805,0.067113064,1.4316,-0.10139954,-0.16823557,-1.3817987,-0.1854427,0.23720221,-2.1807501,-0.20724317
202,-0.8369075,0.047480293,-0.5860673,-1.0434451,0.6299136,1.6511356,-0.31174707,-0.36413598,1.4278545,1.4746814
203,-0.39455268,-0.31283006,-1.5346878,1.6324371,-0.970677,1.6761724,1.0571699,-0.45238394,0.73908687,0.6162792
204,0.40111202,-0.2249628,-1.7260556,0.69631153,-0.9312383,0.8726563,-0.16035175,0.08111745,0.38172662,-0.95616335
205,0.10779322,0.15935466,1.2694051,1.4088639,-0.4237763,0.054990776,-0.5485665,-0.031098306,0.035187423,1.6506844
206,1.1992855,0.53512543,-2.2754812,-0.7503171,0.9947068,-0.5935606,0.18465805,-0.29760933,0.5820758,0.4750528
207,-0.030187972,0.11301888,-0.16562207,0.5733843,2.0522258,-0.8942786,-0.9459559,0.08826743,1.7493801,-0.22435531
208,1.0027504,-0.30969778,-0.08773099,0.724094,-0.9775925,0.33507767,-0.8877678,-0.17771196,0.12974606,0.582164
